Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
607,60,80,15693,False,3.5,0,31/05/2025 11:41:04,False,0,1,93,74.2,9414,,3.4,102,31/05/2025 14:17:53,False,0,1,3818148C,93,2,14,GF,60/80,1022,1022,Perdix AI
Time (sec),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
4084,15.8,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4086,15.8,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4088,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4090,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4092,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4094,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4096,15.8,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4098,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4100,15.9,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4102,15.8,15,77,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4104,15.8,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4106,15.7,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4108,15.6,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4110,15.5,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4112,15.4,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4114,15.3,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4116,15.2,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4118,15.2,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4120,15.1,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4122,15,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4124,15,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4126,15.1,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4128,15.2,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4130,15.3,15,76,1.5,0.1,0.57,3,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4132,15.4,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4134,15.5,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4136,15.5,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4138,15.6,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4140,15.7,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4142,15.8,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4144,15.9,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4146,15.8,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4148,15.6,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4150,15.3,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4152,15.1,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4154,15,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4156,14.9,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4158,14.8,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4160,14.7,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4162,14.7,15,76,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4164,14.8,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4166,14.8,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4168,15.1,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4170,15.2,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4172,15.3,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4174,15.3,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4176,15.3,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4178,15.2,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4180,15.2,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4182,15,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4184,14.9,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4186,14.8,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4188,14.6,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4190,14.4,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4192,14.4,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4194,14.5,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4196,14.7,15,75,1.5,0.1,0.57,2,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4198,15,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4200,15.3,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4202,15.6,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4204,15.9,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4206,16,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4208,16.3,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4210,16.5,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4212,16.6,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4214,16.7,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4216,16.7,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4218,16.6,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4220,16.5,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4222,16.4,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4224,16.3,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4226,16.1,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4228,16,15,75,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4230,15.9,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4232,15.8,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4234,15.6,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4236,15.4,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4238,15.2,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4240,15.1,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4242,15.1,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4244,15,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4246,15,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4248,15.1,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4250,15.2,15,74,1.5,0.1,0.57,1,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4252,15.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4254,15.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4256,15.4,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4258,15.4,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4260,15.4,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4262,15.4,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4264,15.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4266,15.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4268,15.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4270,15.2,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4272,15.2,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4274,15.1,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4276,15,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4278,14.8,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4280,14.5,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4282,14.3,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4284,13.9,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4286,13.5,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4288,13.2,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4290,13.2,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4292,13.1,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4294,12.9,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4296,13,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4298,13.1,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4300,13.1,12,74,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4302,13.2,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4304,13.2,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4306,13.2,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4308,13.2,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4310,13.1,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4312,13.1,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4314,13.2,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4316,13.4,12,73,1.5,0.1,0.57,9,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4318,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4320,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4322,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4324,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.45,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4326,13.3,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4328,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4330,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4332,13.3,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4334,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4336,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4338,13.3,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4340,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4342,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4344,13.4,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4346,13.1,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4348,13.1,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4350,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4352,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4354,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4356,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4358,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4360,13.1,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4362,13.2,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4364,13.1,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4366,13.1,12,73,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4368,13.2,12,72,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4370,13.1,12,72,1.5,0.1,0.57,8,0,0,0,14,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4372,13,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4374,13.1,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4376,13.1,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4378,13.2,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4380,13.2,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4382,12.9,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4384,13,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4386,12.9,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4388,12.8,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4390,12.8,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4392,12.9,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4394,12.8,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
4396,12.8,12,72,1.5,0.1,0.57,7,0,0,0,14,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
